"text","title"
"altar of Hymen. The old gentleman, however, experienced so much","Great Expectations"
"difficulty in getting his gloves on, that Wemmick found it necessary to","Great Expectations"
"put him with his back against a pillar, and then to get behind the","Great Expectations"
"pillar himself and pull away at them, while I for my part held the old","Great Expectations"
"gentleman round the waist, that he might present an equal and safe","Great Expectations"
"resistance. By dint of this ingenious scheme, his gloves were got on to","Great Expectations"
"perfection.","Great Expectations"
"","Great Expectations"
"The clerk and clergyman then appearing, we were ranged in order at","Great Expectations"
"those fatal rails. True to his notion of seeming to do it all without","Great Expectations"
"preparation, I heard Wemmick say to himself, as he took something out","Great Expectations"
"of his waistcoat-pocket before the service began, “Halloa! Here’s a","Great Expectations"
"ring!”","Great Expectations"
"","Great Expectations"
"I acted in the capacity of backer, or best-man, to the bridegroom;","Great Expectations"
"while a little limp pew-opener in a soft bonnet like a baby’s, made a","Great Expectations"
"feint of being the bosom friend of Miss Skiffins. The responsibility of","Great Expectations"
"giving the lady away devolved upon the Aged, which led to the","Great Expectations"
"clergyman’s being unintentionally scandalised, and it happened thus.","Great Expectations"
"When he said, “Who giveth this woman to be married to this man?” the","Great Expectations"
"old gentleman, not in the least knowing what point of the ceremony we","Great Expectations"
"had arrived at, stood most amiably beaming at the ten commandments.","Great Expectations"
"Upon which, the clergyman said again, “WHO giveth this woman to be","Great Expectations"
"married to this man?” The old gentleman being still in a state of most","Great Expectations"
"estimable unconsciousness, the bridegroom cried out in his accustomed","Great Expectations"
"voice, “Now Aged P. you know; who giveth?” To which the Aged replied","Great Expectations"
"with great briskness, before saying that _he_ gave, “All right, John,","Great Expectations"
"all right, my boy!” And the clergyman came to so gloomy a pause upon","Great Expectations"
"it, that I had doubts for the moment whether we should get completely","Great Expectations"
"married that day.","Great Expectations"
"","Great Expectations"
"It was completely done, however, and when we were going out of church","Great Expectations"
"Wemmick took the cover off the font, and put his white gloves in it,","Great Expectations"
"and put the cover on again. Mrs. Wemmick, more heedful of the future,","Great Expectations"
"put her white gloves in her pocket and assumed her green. “_Now_, Mr.","Great Expectations"
"Pip,” said Wemmick, triumphantly shouldering the fishing-rod as we came","Great Expectations"
"out, “let me ask you whether anybody would suppose this to be a","Great Expectations"
"wedding-party!”","Great Expectations"
"","Great Expectations"
"Breakfast had been ordered at a pleasant little tavern, a mile or so","Great Expectations"
"away upon the rising ground beyond the green; and there was a bagatelle","Great Expectations"
"board in the room, in case we should desire to unbend our minds after","Great Expectations"
"the solemnity. It was pleasant to observe that Mrs. Wemmick no longer","Great Expectations"
"unwound Wemmick’s arm when it adapted itself to her figure, but sat in","Great Expectations"
"a high-backed chair against the wall, like a violoncello in its case,","Great Expectations"
"and submitted to be embraced as that melodious instrument might have","Great Expectations"
"done.","Great Expectations"
"","Great Expectations"
"We had an excellent breakfast, and when any one declined anything on","Great Expectations"
"table, Wemmick said, “Provided by contract, you know; don’t be afraid","Great Expectations"
"of it!” I drank to the new couple, drank to the Aged, drank to the","Great Expectations"
"Castle, saluted the bride at parting, and made myself as agreeable as I","Great Expectations"
"could.","Great Expectations"
"","Great Expectations"
"Wemmick came down to the door with me, and I again shook hands with","Great Expectations"
"him, and wished him joy.","Great Expectations"
"","Great Expectations"
"“Thankee!” said Wemmick, rubbing his hands. “She’s such a manager of","Great Expectations"
"fowls, you have no idea. You shall have some eggs, and judge for","Great Expectations"
"yourself. I say, Mr. Pip!” calling me back, and speaking low. “This is","Great Expectations"
"altogether a Walworth sentiment, please.”","Great Expectations"
"","Great Expectations"
"“I understand. Not to be mentioned in Little Britain,” said I.","Great Expectations"
"","Great Expectations"
"Wemmick nodded. “After what you let out the other day, Mr. Jaggers may","Great Expectations"
"as well not know of it. He might think my brain was softening, or","Great Expectations"
"something of the kind.”","Great Expectations"
"","Great Expectations"
"","Great Expectations"
"","Great Expectations"
"","Great Expectations"
"Chapter LVI.","Great Expectations"
"","Great Expectations"
"","Great Expectations"
"He lay in prison very ill, during the whole interval between his","Great Expectations"
"committal for trial and the coming round of the Sessions. He had broken","Great Expectations"
"two ribs, they had wounded one of his lungs, and he breathed with great","Great Expectations"
